Date,Type,RefNo,SNO,Cur,TUPrice,Amt,Customer,StkISN,CatCode
04/04/2017,ICG,135551,2,S$,0.85,204.0,IT18,10076,F
04/04/2017,ICG,135551,3,S$,12.5,55125.0,IT18,46935,M020P
04/04/2017,ICG,135552,1,S$,2.9,4561.7,IT23,40726,PPDR
04/04/2017,ICG,135552,2,S$,2.9,524.61,IT23,30054,PPDR
04/04/2017,ICG,135552,3,S$,2.9,1328.78,IT23,30055,PPDR
04/04/2017,ICG,135552,4,S$,2.9,1608.34,IT23,10466,PPDR
04/04/2017,ICG,135552,5,S$,2.9,1134.48,IT23,30056,PPDR
04/04/2017,ICG,135552,6,S$,2.9,1090.11,IT23,10471,PPDR
04/04/2017,ICG,135552,7,S$,2.9,1759.72,IT23,30166,PPDR
04/04/2017,ICG,135552,8,S$,2.9,1766.39,IT23,30057,PPDR
04/04/2017,ICG,135552,9,S$,2.9,1327.33,IT23,40727,PPDR
04/04/2017,ICG,135552,10,S$,2.9,620.89,IT23,41015,PPDR
04/04/2017,ICG,135552,11,S$,2.9,2444.12,IT23,40737,PPDR
04/04/2017,ICG,135552,12,S$,2.9,1039.94,IT23,41653,PPDR
04/04/2017,ICG,135552,13,S$,2.9,1862.38,IT23,30053,PPDR
04/04/2017,ICG,135552,14,S$,2.9,2781.1,IT23,40728,PPDR
04/04/2017,ICG,135552,15,S$,2.9,1949.96,IT23,10458,PPDR
04/04/2017,ICG,135552,16,S$,2.9,1635.89,IT23,30347,PPDR
04/04/2017,ICG,135553,1,S$,13.3,22105.93,IL12,44649,M020P
04/04/2017,ICG,135553,2,S$,13.3,17006.71,IL12,46801,M020P
04/04/2017,ICG,135553,3,S$,13.7,28907.0,IL12,46821,M020P
04/04/2017,ICG,135553,4,S$,13.5,7049.7,IL12,46942,M020P
04/04/2017,ICG,135553,5,S$,0.08,225.0,IL12,10074,F
04/04/2017,ICG,135553,6,S$,5.5,275.0,IL12,40263,PETB
04/04/2017,ICG,135553,7,S$,3.1,2616.71,IL12,40737,PPDR
04/04/2017,ICG,135554,1,S$,95,285.0,IY03,41534,AST
04/04/2017,ICG,135554,2,S$,230,230.0,IY03,41203,AS
04/04/2017,ICG,135554,3,S$,3.1,531.03,IY03,30053,PPDR
04/04/2017,ICG,135554,4,S$,3.2,127.36,IY03,40861,PPDR
04/04/2017,ICG,135554,5,S$,2.45,282.73,IY03,45933,PR10
04/04/2017,ICG,135554,6,S$,42,3360.0,IY03,46653,M035
04/04/2017,ICG,135554,7,S$,0.54,54.0,IY03,43520,NEE
04/04/2017,ICG,135554,8,S$,0.24,24.0,IY03,44490,NEE
04/04/2017,ICG,135554,9,S$,0.24,24.0,IY03,45489,NEE
05/04/2017,ICG,135555,1,S$,26,260.0,IP02,10006,BN
05/04/2017,ICG,135555,2,S$,26,78.0,IP02,10008,BN
05/04/2017,ICG,135555,3,S$,26,156.0,IP02,10009,BN
05/04/2017,ICG,135555,4,S$,26,520.0,IP02,10011,BN
05/04/2017,ICG,135555,5,S$,26,130.0,IP02,10012,BN
05/04/2017,ICG,135555,6,S$,5,155.0,IP02,43936,SPL2
05/04/2017,ICG,135555,7,S$,5,157.0,IP02,43943,SPL2.5
05/04/2017,ICG,135555,8,S$,5,150.5,IP02,45127,SPL2.5
05/04/2017,ICG,135555,9,S$,2.45,500.29,IP02,43839,PR06
05/04/2017,ICG,135556,1,S$,4.5,632.7,IT26,45538,P9
05/04/2017,ICG,135556,2,S$,2.15,2128.5,IT26,40191,CNO
05/04/2017,ICG,135556,3,S$,8.4,840.0,IT26,46780,M015
05/04/2017,ICG,135556,4,S$,4.7,299.39,IT26,44216,PR08
05/04/2017,ICG,135557,1,S$,2.45,389.06,IT12,30262,PR04
05/04/2017,ICG,135557,2,S$,2.45,409.15,IT12,10379,PR05
05/04/2017,ICG,135557,3,S$,2.45,507.4,IT12,43838,PR10
05/04/2017,ICG,135557,4,S$,43.5,870.0,IT12,46654,M035
05/04/2017,ICG,135558,1,S$,5.5,4276.8,IJ01,40176,PN
05/04/2017,ICG,135558,2,S$,5.5,4752.0,IJ01,40069,PN
05/04/2017,ICG,135558,3,S$,5.5,12011.29,IJ01,46750,PN
05/04/2017,ICG,135558,4,S$,49.2,1180.8,IJ01,45832,PN
05/04/2017,ICG,135559,1,S$,34.5,2587.5,IL12,46889,M429
05/04/2017,ICG,135559,2,S$,17.6,8800.0,IL12,46820,TN
05/04/2017,ICG,135559,3,S$,6.9,538.2,IL12,46723,P9
05/04/2017,ICG,135559,4,S$,110,110.0,IL12,30270,CL
05/04/2017,ICG,135560,1,S$,11.6,417.6,IT23,45466,SP
05/04/2017,ICG,135560,2,S$,13.3,1330.0,IT23,10206,M018
05/04/2017,ICG,135560,3,S$,11.6,417.6,IT23,45467,SP
05/04/2017,ICG,135560,4,S$,20.5,615.0,IT23,46207,SP
05/04/2017,ICG,135560,5,S$,20.5,3567.0,IT23,45468,SP
05/04/2017,ICG,135560,6,S$,21,2520.0,IT23,45469,SP
05/04/2017,ICG,135560,7,S$,23.3,2097.0,IT23,45470,SP
05/04/2017,ICG,135560,8,S$,54.7,1422.2,IT23,45472,SP
05/04/2017,ICG,135560,9,S$,65.5,5371.0,IT23,45473,SP
05/04/2017,ICG,135560,10,S$,108,432.0,IT23,30270,CL
06/04/2017,ICG,135561,1,S$,4.6,460.0,IT09,42145,PET1
06/04/2017,ICG,135561,2,S$,4.9,308.7,IT09,43934,SPL2
06/04/2017,ICG,135561,3,S$,4.9,303.8,IT09,43938,SPL2
06/04/2017,ICG,135561,4,S$,4.9,303.8,IT09,43935,SPL2
06/04/2017,ICG,135561,5,S$,4.9,306.74,IT09,43943,SPL2.5
06/04/2017,ICG,135561,6,S$,4.9,294.49,IT09,45127,SPL2.5
06/04/2017,ICG,135561,7,S$,4.9,308.7,IT09,45126,SPL2.5
06/04/2017,ICG,135561,8,S$,4.9,303.8,IT09,45125,SPL2.5
06/04/2017,ICG,135561,9,S$,4.9,299.88,IT09,43940,SPL2.5
06/04/2017,ICG,135561,10,S$,4.8,223.2,IT09,46854,SPL
06/04/2017,ICG,135561,11,S$,4.8,222.72,IT09,46853,SPL
06/04/2017,ICG,135561,12,S$,4.8,286.56,IT09,46859,SPL1.5
06/04/2017,ICG,135561,13,S$,4.8,285.12,IT09,46858,SPL1.5
06/04/2017,ICG,135561,14,S$,5.1,198.9,IT09,46205,U.N
06/04/2017,ICG,135561,15,S$,5.1,612.0,IT09,46202,U.N
06/04/2017,ICG,135561,16,S$,4.9,296.45,IT09,43937,SPL2
06/04/2017,ICG,135561,17,S$,4.9,298.41,IT09,43936,SPL2
06/04/2017,ICG,135562,1,S$,4.6,184.0,SS26,40356,SN
06/04/2017,ICG,135562,2,S$,15,450.0,SS26,44494,SN
06/04/2017,ICG,135563,1,S$,55.5,55.5,SM01,44240,NMCN
06/04/2017,ICG,135563,2,S$,65,65.0,SM01,44241,NMCN
06/04/2017,ICG,135563,3,S$,77,77.0,SM01,44904,NMCN
06/04/2017,ICG,135564,1,S$,3.68,20251.0,IN04,10126,MH
06/04/2017,ICG,135564,2,S$,235,3525.0,IN04,10128,ML
06/04/2017,ICG,135564,3,S$,2.35,162.39,IN04,43838,PR10
06/04/2017,ICG,135565,1,S$,95,95.0,IT08,41531,AST
06/04/2017,ICG,135565,2,S$,95,95.0,IT08,41532,AST
06/04/2017,ICG,135565,3,S$,95,380.0,IT08,41535,AST
06/04/2017,ICG,135566,1,S$,7,3850.0,IT04,46094,PB
06/04/2017,ICG,135567,1,S$,4.7,7539.74,IA07,40016,PR12
06/04/2017,ICG,135567,2,S$,4.8,2277.12,IA07,44489,PR06
06/04/2017,ICG,135567,3,S$,5.3,2120.0,IA07,10644,PETB
06/04/2017,ICG,135567,4,S$,0,20250.0,IA07,10126,MH
06/04/2017,ICG,135567,5,S$,5,3000.0,IA07,46792,CS
06/04/2017,ICG,135567,6,S$,4.9,441.0,IA07,45154,SPL3.5
06/04/2017,ICG,135567,7,S$,4.9,221.97,IA07,45152,SPL3.5
06/04/2017,ICG,135568,1,S$,4.9,662.48,IG01,44489,PR06
06/04/2017,ICG,135568,2,S$,10.5,735.0,IG01,46065,M033
06/04/2017,ICG,135568,3,S$,36,288.0,IG01,30244,NCN4
06/04/2017,ICG,135568,4,S$,40,320.0,IG01,40766,NCN4
06/04/2017,ICG,135568,5,S$,4.6,230.0,IG01,41519,PET1
06/04/2017,ICG,135568,6,S$,4.6,230.0,IG01,42140,PET1
06/04/2017,ICG,135568,7,S$,0.54,135.0,IG01,43520,NEE
06/04/2017,ICG,135568,8,S$,8,160.0,IG01,44643,ML
06/04/2017,ICG,135568,9,S$,95,190.0,IG01,41532,AST
06/04/2017,ICG,135569,1,S$,12.5,50425.0,IT18,46935,M020P
07/04/2017,ICG,135570,1,S$,3.1,330.15,IK11,40726,PPDR
07/04/2017,ICG,135570,2,S$,8.5,25.5,IK11,41234,SSS
07/04/2017,ICG,135570,3,S$,3.1,721.06,IK11,40727,PPDR
07/04/2017,ICG,135570,4,S$,3.1,403.31,IK11,41015,PPDR
07/04/2017,ICG,135570,5,S$,4.8,467.04,IK11,30193,PR05
07/04/2017,ICG,135570,6,S$,5.3,636.0,IK11,46434,PETB
07/04/2017,ICG,135570,7,S$,5.3,1060.0,IK11,10644,PETB
07/04/2017,ICG,135570,8,S$,6.3,3018.33,IK11,43668,PB
07/04/2017,ICG,135570,9,S$,3.5,10.5,IK11,43956,SSS
07/04/2017,ICG,135570,10,S$,4,12.0,IK11,40749,SSS
08/04/2017,ICG,135571,1,S$,2.32,751.45,IJ01,45927,PR06
08/04/2017,ICG,135571,2,S$,2.32,683.47,IJ01,45929,PR08
08/04/2017,ICG,135571,3,S$,2.32,1184.13,IJ01,45933,PR10
08/04/2017,ICG,135571,4,S$,2.32,1179.49,IJ01,45932,PR12
08/04/2017,ICG,135571,5,S$,2.32,824.53,IJ01,46491,PR18
08/04/2017,ICG,135571,6,S$,2.32,1024.51,IJ01,46492,PR20
08/04/2017,ICG,135571,7,S$,2.32,774.42,IJ01,46494,PR24
08/04/2017,ICG,135571,8,S$,2.32,244.53,IJ01,46497,PR30
08/04/2017,ICG,135571,9,S$,2,500.0,IJ01,30386,SDSK
11/04/2017,ICG,135572,1,S$,5.1,757.86,IT09,45532,P6
11/04/2017,ICG,135572,2,S$,4.5,927.0,IT09,45540,P9
11/04/2017,ICG,135572,3,S$,4.6,2012.5,IT09,45534,P6
11/04/2017,ICG,135573,1,S$,75,11250.0,IK11,45255,WN
11/04/2017,ICG,135574,1,S$,3.2,163.84,IL09,40725,PPDR
11/04/2017,ICG,135574,2,S$,5.1,380.46,IL09,45532,P6
11/04/2017,ICG,135574,3,S$,5.2,428.48,IL09,45682,P9
11/04/2017,ICG,135574,4,S$,3.1,139.5,IL09,40727,PPDR
11/04/2017,ICG,135574,5,S$,3.1,679.52,IL09,30053,PPDR
11/04/2017,ICG,135574,6,S$,3.1,401.14,IL09,40728,PPDR
11/04/2017,ICG,135574,7,S$,27,648.0,IL09,40412,WP
11/04/2017,ICG,135574,8,S$,4.6,184.0,IL09,30299,PETB
11/04/2017,ICG,135574,9,S$,5.3,424.0,IL09,10644,PETB
11/04/2017,ICG,135574,10,S$,3.7,555.0,IL09,45639,M018
11/04/2017,ICG,135574,11,S$,4.6,230.0,IL09,40767,PET1
13/04/2017,ICG,135575,1,S$,25.9,2590.0,IT23,46758,BSK
13/04/2017,ICG,135575,2,S$,39.5,3950.0,IT23,46680,BSK
13/04/2017,ICG,135576,1,S$,2.4,72.0,IJ01,44466,BSK
13/04/2017,ICG,135576,2,S$,9.05,362.0,IJ01,46280,MLY
13/04/2017,ICG,135576,3,S$,9.05,905.0,IJ01,45975,MLY
13/04/2017,ICG,135576,4,S$,9.05,905.0,IJ01,45967,MLY
13/04/2017,ICG,135576,5,S$,9.05,724.0,IJ01,45968,MLY
13/04/2017,ICG,135576,6,S$,9.05,905.0,IJ01,45969,MLY
13/04/2017,ICG,135576,7,S$,9.05,905.0,IJ01,45970,MLY
13/04/2017,ICG,135576,8,S$,9.05,724.0,IJ01,46273,MLY
13/04/2017,ICG,135576,9,S$,9.05,543.0,IJ01,46274,MLY
13/04/2017,ICG,135576,10,S$,9.05,905.0,IJ01,46275,MLY
13/04/2017,ICG,135576,11,S$,9.05,905.0,IJ01,45971,MLY
13/04/2017,ICG,135576,12,S$,8.2,82.0,IJ01,44467,BSK
13/04/2017,ICG,135576,13,S$,9.05,905.0,IJ01,45972,MLY
13/04/2017,ICG,135576,14,S$,9.05,724.0,IJ01,45973,MLY
13/04/2017,ICG,135576,15,S$,9.05,724.0,IJ01,46276,MLY
13/04/2017,ICG,135576,16,S$,9.05,543.0,IJ01,46277,MLY
13/04/2017,ICG,135576,17,S$,0.92,552.0,IJ01,10211,NT
13/04/2017,ICG,135576,18,S$,11.7,117.0,IJ01,44468,BSK
13/04/2017,ICG,135576,19,S$,13.7,137.0,IJ01,43453,BSK
13/04/2017,ICG,135576,20,S$,21,210.0,IJ01,30164,BSK
13/04/2017,ICG,135576,21,S$,74.7,149.4,IJ01,46223,BSK
13/04/2017,ICG,135576,22,S$,120.4,240.8,IJ01,46224,BSK
13/04/2017,ICG,135576,23,S$,153.9,307.8,IJ01,43528,BSK
13/04/2017,ICG,135576,24,S$,2.06,5150.0,IJ01,40191,CNO
12/04/2017,ICG,135577,1,S$,2.8,529.76,IA17,40727,PPDR
12/04/2017,ICG,135577,2,S$,2.8,1894.48,IA17,40737,PPDR
13/04/2017,ICG,135578,1,S$,0,0.0,IK11,43709,M020P
13/04/2017,ICG,135578,2,S$,0,0.0,IK11,10613,M020P
13/04/2017,ICG,135578,3,S$,11.8,1821.92,IK11,41435,M020P
13/04/2017,ICG,135579,1,S$,4.9,1899.73,IA14,41278,PR08
13/04/2017,ICG,135579,2,S$,5.3,1060.0,IA14,10644,PETB
13/04/2017,ICG,135580,1,S$,5.42,6775.0,IA07,43513,ML
13/04/2017,ICG,135581,1,S$,310,310.0,IC04,42597,ML
13/04/2017,ICG,135581,2,S$,4.9,228.34,IC04,45153,SPL3.5
13/04/2017,ICG,135581,3,S$,2.45,156.56,IC04,10401,PR08
13/04/2017,ICG,135581,4,S$,2.45,175.18,IC04,43838,PR10
13/04/2017,ICG,135582,1,S$,235,6110.0,IN04,46506,ML
13/04/2017,ICG,135583,1,S$,12.8,8192.0,IK11,43709,M020P
13/04/2017,ICG,135583,2,S$,11.8,25801.88,IK11,41176,M020P
13/04/2017,ICG,135584,1,S$,5.2,427.44,IT26,45682,P9
13/04/2017,ICG,135584,2,S$,4.3,698.32,IT26,45719,P12
13/04/2017,ICG,135584,3,S$,4.7,290.93,IT26,45534,P6
13/04/2017,ICG,135584,4,S$,91.8,550.8,IT26,46650,PN
13/04/2017,ICG,135585,1,S$,3.1,265.67,IY03,41015,PPDR
13/04/2017,ICG,135585,2,S$,235,940.0,IY03,42598,ML
13/04/2017,ICG,135585,3,S$,5.42,8672.0,IY03,43513,ML
13/04/2017,ICG,135585,4,S$,2.45,283.47,IY03,46493,PR22
13/04/2017,ICG,135585,5,S$,230,460.0,IY03,41207,AS
13/04/2017,ICG,135585,6,S$,17.5,525.0,IY03,10031,BW
13/04/2017,ICG,135585,7,S$,28,560.0,IY03,40793,BW
13/04/2017,ICG,135585,8,S$,7,140.0,IY03,44286,BW
13/04/2017,ICG,135585,9,S$,250,1250.0,IY03,42597,ML
13/04/2017,ICG,135585,10,S$,235,4700.0,IY03,10128,ML
13/04/2017,ICG,135585,11,S$,5.42,2710.0,IY03,42101,ML
13/04/2017,ICG,135586,1,S$,4.5,620.55,IG01,45540,P9
13/04/2017,ICG,135586,2,S$,34.2,513.0,IG01,30361,MH
13/04/2017,ICG,135586,3,S$,11.5,460.0,IG01,40670,M033
13/04/2017,ICG,135586,4,S$,5.42,4065.0,IG01,43513,ML
13/04/2017,ICG,135586,5,S$,4.5,554.85,IG01,45539,P9
13/04/2017,ICG,135586,6,S$,4.4,337.92,IG01,46357,P12
13/04/2017,ICG,135586,7,S$,4.3,390.01,IG01,45542,P12
13/04/2017,ICG,135586,8,S$,4.3,269.18,IG01,45719,P12
13/04/2017,ICG,135586,9,S$,4.1,252.15,IG01,45547,P15
13/04/2017,ICG,135586,10,S$,4.7,290.93,IG01,45534,P6
13/04/2017,ICG,135586,11,S$,59,177.0,IG01,30359,MH
13/04/2017,ICG,135586,12,S$,48.5,145.5,IG01,30360,MH
15/04/2017,ICG,135587,1,USD$,1.8,10342.1,IT22,30354,PMNR
15/04/2017,ICG,135587,2,USD$,1.8,16993.48,IT22,40000,PMNR
15/04/2017,ICG,135587,3,USD$,1.8,27360.75,IT22,30353,PMNR
15/04/2017,ICG,135588,1,S$,4.5,145.8,SS13,45102,PR02
15/04/2017,ICG,135589,1,S$,4.7,408.43,IT04,46859,SPL1.5
15/04/2017,ICG,135589,2,S$,18.4,9641.6,IT04,43029,M028
15/04/2017,ICG,135589,3,S$,95,190.0,IT04,41532,AST
15/04/2017,ICG,135589,4,S$,95,190.0,IT04,41534,AST
15/04/2017,ICG,135589,5,S$,49.68,745.2,IT04,45832,PN
15/04/2017,ICG,135589,6,S$,4.7,674.92,IT04,45151,SPL3.5
15/04/2017,ICG,135589,7,S$,4.7,622.28,IT04,46872,SPL2.5
15/04/2017,ICG,135589,8,S$,4.7,606.77,IT04,46868,SPL2.5
15/04/2017,ICG,135589,9,S$,4.7,422.06,IT04,46858,SPL1.5
15/04/2017,ICG,135589,10,S$,4.7,170.14,IT04,46877,SPL3
15/04/2017,ICG,135589,11,S$,4.7,848.35,IT04,46874,SPL3
15/04/2017,ICG,135589,12,S$,4.7,1140.69,IT04,46879,SPL3.5
15/04/2017,ICG,135589,13,S$,2.35,1322.11,IT04,45935,PR05
15/04/2017,ICG,135589,14,S$,7,15400.0,IT04,46094,PB
15/04/2017,ICG,135590,1,S$,5.02,1867.44,IT04,45532,P6
15/04/2017,ICG,135590,2,S$,8,2408.0,IT04,46925,M026
15/04/2017,ICG,135590,3,S$,7.6,3830.4,IT04,46926,M026
15/04/2017,ICG,135590,4,S$,7.7,2695.0,IT04,46928,M026
15/04/2017,ICG,135590,5,S$,7.2,864.0,IT04,46937,M026
15/04/2017,ICG,135590,6,S$,6.5,20540.0,IT04,41173,M025
15/04/2017,ICG,135590,7,S$,5.7,21095.2,IT04,44999,M025
15/04/2017,ICG,135590,8,S$,7.7,2310.0,IT04,46672,M026
15/04/2017,ICG,135590,9,S$,4.7,1940.63,IT04,45534,P6
15/04/2017,ICG,135590,10,S$,4.7,1041.99,IT04,45535,P6
15/04/2017,ICG,135590,11,S$,4.93,2831.3,IT04,45682,P9
15/04/2017,ICG,135590,12,S$,4.5,312.3,IT04,45538,P9
15/04/2017,ICG,135590,13,S$,4.28,819.62,IT04,45539,P9
15/04/2017,ICG,135590,14,S$,4.4,997.92,IT04,46357,P12
15/04/2017,ICG,135590,15,S$,3.91,2438.67,IT04,45548,P18
15/04/2017,ICG,135590,16,S$,4.5,680.4,IT04,46644,P9
18/04/2017,ICG,135591,1,S$,4.2,3218.46,MC09,43207,PDRLB
18/04/2017,ICG,135591,2,S$,4.2,3471.72,MC09,42117,PDRLB
18/04/2017,ICG,135591,3,S$,4.2,1102.08,MC09,41654,PDRLB
18/04/2017,ICG,135592,1,S$,325,8125.0,IH03,43513,ML
18/04/2017,ICG,135593,1,S$,230,230.0,IL09,41205,AS
18/04/2017,ICG,135593,2,S$,4.9,174.44,IL09,45150,SPL3
18/04/2017,ICG,135593,3,S$,4.9,166.6,IL09,45128,SPL3
18/04/2017,ICG,135593,4,S$,4.9,173.95,IL09,45132,SPL3
18/04/2017,ICG,135593,5,S$,4.9,176.89,IL09,45129,SPL3
18/04/2017,ICG,135593,6,S$,0.06,396.0,IL09,40265,F
18/04/2017,ICG,135593,7,S$,5.7,278.73,IL09,40684,P9
18/04/2017,ICG,135593,8,S$,9,2250.0,IL09,43285,M028
20/04/2017,ICG,135594,1,M$,8.1,2596.55,MS10,40724,PPDR
20/04/2017,ICG,135594,2,M$,8.1,1188.68,MS10,30053,PPDR
20/04/2017,ICG,135594,3,M$,8.1,1725.42,MS10,40728,PPDR
20/04/2017,ICG,135594,4,M$,8.1,1294.8,MS10,10458,PPDR
20/04/2017,ICG,135594,5,M$,8.1,1521.74,MS10,30347,PPDR
20/04/2017,ICG,135594,6,M$,8.1,493.17,MS10,30054,PPDR
20/04/2017,ICG,135594,7,M$,8.1,1747.87,MS10,40860,PPDR
20/04/2017,ICG,135594,8,M$,8.1,3292.6,MS10,40725,PPDR
20/04/2017,ICG,135594,9,M$,8.1,1361.09,MS10,40861,PPDR
20/04/2017,ICG,135594,10,M$,8.1,4041.04,MS10,40726,PPDR
20/04/2017,ICG,135594,11,M$,8.1,3473.3,MS10,40727,PPDR
20/04/2017,ICG,135594,12,M$,8.1,1704.84,MS10,41015,PPDR
20/04/2017,ICG,135594,13,M$,8.1,743.09,MS10,40737,PPDR
20/04/2017,ICG,135594,14,M$,8.1,2588.53,MS10,41653,PPDR
20/04/2017,ICG,135595,1,S$,11.5,7360.0,IK11,45938,NN
20/04/2017,ICG,135595,2,S$,4.9,1187.76,IK11,30193,PR05
20/04/2017,ICG,135595,3,S$,11.8,13110.98,IK11,46728,M020P
20/04/2017,ICG,135595,4,S$,12.8,4096.0,IK11,43709,M020P
20/04/2017,ICG,135595,5,S$,0.48,480.0,IK11,10075,F
20/04/2017,ICG,135595,6,S$,0.85,340.0,IK11,10076,F
20/04/2017,ICG,135595,7,S$,3.1,680.76,IK11,41653,PPDR
20/04/2017,ICG,135596,1,S$,11.5,7360.0,IK06,45938,NN
20/04/2017,ICG,135596,2,S$,3.1,622.48,IK06,40728,PPDR
20/04/2017,ICG,135597,1,S$,1,300.0,IT09,10221,NT
20/04/2017,ICG,135597,2,S$,1,300.0,IT09,10641,NT
20/04/2017,ICG,135598,1,S$,53,795.0,IC04,45832,PN
20/04/2017,ICG,135599,1,S$,3.68,20251.0,IY03,10126,MH
20/04/2017,ICG,135600,1,S$,3.1,163.68,IZ01,40726,PPDR
20/04/2017,ICG,135600,2,S$,3.1,177.94,IZ01,40737,PPDR
20/04/2017,ICG,135600,3,S$,3.1,137.02,IZ01,30053,PPDR
20/04/2017,ICG,135600,4,S$,3.1,131.75,IZ01,10458,PPDR
20/04/2017,ICG,135600,5,S$,3.1,181.04,IZ01,30347,PPDR
20/04/2017,ICG,135600,6,S$,3.1,224.13,IZ01,30054,PPDR
20/04/2017,ICG,135600,7,S$,3.1,466.24,IZ01,10471,PPDR
20/04/2017,ICG,135600,8,S$,3.1,319.3,IZ01,30057,PPDR
20/04/2017,ICG,135601,1,S$,2.35,139.36,IG01,10401,PR08
20/04/2017,ICG,135601,2,S$,1.9,190.0,IG01,44885,FL
20/04/2017,ICG,135601,3,S$,1.9,190.0,IG01,44523,FL
20/04/2017,ICG,135601,4,S$,2.35,489.04,IG01,43838,PR10
20/04/2017,ICG,135601,5,S$,11.7,4680.0,IG01,45938,NN
20/04/2017,ICG,135601,6,S$,110,550.0,IG01,40794,PN
20/04/2017,ICG,135601,7,S$,4.9,346.92,IG01,45150,SPL3
20/04/2017,ICG,135601,8,S$,4.9,333.69,IG01,45128,SPL3
20/04/2017,ICG,135601,9,S$,4.9,343.0,IG01,45129,SPL3
20/04/2017,ICG,135601,10,S$,24.5,49.0,IG01,10006,BN
20/04/2017,ICG,135601,11,S$,1.9,190.0,IG01,44884,FL
20/04/2017,ICG,135602,1,S$,11.6,11600.0,IJ01,46696,M033
20/04/2017,ICG,135602,2,S$,0.92,1104.0,IJ01,10211,NT
20/04/2017,ICG,135602,3,S$,11.55,31334.0,IJ01,46945,M020P
20/04/2017,ICG,135602,4,S$,12.7,12700.0,IJ01,44644,M033
20/04/2017,ICG,135602,5,S$,11.5,5520.0,IJ01,45938,NN
20/04/2017,ICG,135602,6,S$,49.2,1771.2,IJ01,45832,PN
20/04/2017,ICG,135602,7,S$,5.5,3168.0,IJ01,40069,PN
20/04/2017,ICG,135602,8,S$,0.96,1440.0,IJ01,46190,NT
20/04/2017,ICG,135602,9,S$,0.94,1974.0,IJ01,10221,NT
20/04/2017,ICG,135602,10,S$,0.94,1410.0,IJ01,10210,NT
20/04/2017,ICG,135602,11,S$,0.94,846.0,IJ01,10641,NT
20/04/2017,ICG,135603,1,S$,24.5,465.5,IG01,10006,BN
24/04/2017,ICG,135604,1,S$,11.35,42222.0,IJ01,46933,M020P
24/04/2017,ICG,135605,1,S$,0.35,70.0,IT26,43515,NEE
24/04/2017,ICG,135605,2,S$,0.28,140.0,IT26,43518,NEE
24/04/2017,ICG,135605,3,S$,3.4,68.0,IT26,41304,PN
24/04/2017,ICG,135605,4,S$,2.45,102.66,IT26,46492,PR20
24/04/2017,ICG,135605,5,S$,3.1,171.74,IT26,40737,PPDR
24/04/2017,ICG,135605,6,S$,3.1,132.37,IT26,30053,PPDR
24/04/2017,ICG,135605,7,S$,4,400.0,IT26,45638,M018
24/04/2017,ICG,135606,1,S$,43.5,130.5,SM01,44238,NMCN
24/04/2017,ICG,135606,2,S$,48.5,145.5,SM01,44239,NMCN
27/04/2017,ICG,135607,1,S$,67,134.0,SM01,44241,NMCN
25/04/2017,ICG,135608,1,S$,290,5800.0,IH03,10128,ML
25/04/2017,ICG,135609,1,S$,2.8,2571.52,IA17,41653,PPDR
25/04/2017,ICG,135610,1,S$,2.8,1216.32,IO01,30053,PPDR
25/04/2017,ICG,135610,2,S$,2.8,178.36,IO01,40728,PPDR
25/04/2017,ICG,135610,3,S$,2.8,609.0,IO01,10458,PPDR
25/04/2017,ICG,135610,4,S$,2.8,550.2,IO01,30056,PPDR
25/04/2017,ICG,135610,5,S$,2.8,211.96,IO01,10471,PPDR
25/04/2017,ICG,135610,6,S$,2.8,637.0,IO01,10475,PPDR
27/04/2017,ICG,135611,1,S$,24.5,1176.0,IT08,10008,BN
27/04/2017,ICG,135611,2,S$,24.5,1176.0,IT08,10010,BN
27/04/2017,ICG,135611,3,S$,24.5,2352.0,IT08,10009,BN
27/04/2017,ICG,135612,1,S$,24.5,1176.0,IG01,10006,BN
27/04/2017,ICG,135612,2,S$,24.5,1176.0,IG01,10009,BN
27/04/2017,ICG,135612,3,S$,11.5,460.0,IG01,45576,M033
27/04/2017,ICG,135612,4,S$,4.6,230.0,IG01,41492,PET1
27/04/2017,ICG,135612,5,S$,3.8,154.28,IG01,45619,PR02.5
27/04/2017,ICG,135613,1,S$,4.9,318.01,IG01,10365,PR04
27/04/2017,ICG,135613,2,S$,4.9,309.19,IG01,10366,PR04
25/04/2017,ICG,135614,1,S$,4.9,149.94,IL12,43937,SPL2
25/04/2017,ICG,135614,2,S$,13.3,3664.15,IL12,46801,M020P
25/04/2017,ICG,135614,3,S$,34.5,5175.0,IL12,46889,M429
25/04/2017,ICG,135614,4,S$,4.9,151.41,IL12,43936,SPL2
25/04/2017,ICG,135614,5,S$,4.9,152.88,IL12,43938,SPL2
25/04/2017,ICG,135614,6,S$,4.9,355.74,IL12,45132,SPL3
25/04/2017,ICG,135614,7,S$,4.9,346.43,IL12,45128,SPL3
25/04/2017,ICG,135614,8,S$,4.9,344.47,IL12,45150,SPL3
25/04/2017,ICG,135614,9,S$,4.9,171.99,IL12,45129,SPL3
25/04/2017,ICG,135614,10,S$,7.1,4118.0,IL12,43547,M025
25/04/2017,ICG,135614,11,S$,5.9,427.16,IL12,40937,P6
27/04/2017,ICG,135615,1,S$,0.54,54.0,IY03,43520,NEE
27/04/2017,ICG,135615,2,S$,0.35,35.0,IY03,43514,NEE
27/04/2017,ICG,135615,3,S$,0.35,35.0,IY03,43515,NEE
27/04/2017,ICG,135615,4,S$,0.28,28.0,IY03,43516,NEE
